title,location,price,bedroom,bathroom,area,year_contruction,maintenance,housing_type,operation_type,date_pub,url,price_clean,area_clean,bedroom_clean,bathroom_clean,cost_score,city,district,safety_score,services_score,final_score,latitude,longitude,osm_data
Oficina en alquiler en San Isidro,"San Isidro, Lima, Lima ",USD700,7 dormitorios,2 baños,,,,Oficina,Alquiler,17 feb. 2023 - Publicado por  Maria  Testino Luna ,https://www.properati.com.pe/detalle/14032-32-e35c-98f37e5cbb83-af89da2a-9eb9-3a53,2590.0,,7,2,5.0,Lima,San Isidro,9,7.279999999999999,7.1,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Casa en alquiler en Piura,"Piura, Piura, Piura ","USD1,500",6 dormitorios,7 baños,500 m²,2019.0,,Casa,Alquiler,11 feb. 2023 - Publicado por GP Inmobiliaria pe,https://www.properati.com.pe/detalle/14032-32-a1ca-2c89a37c3878-c22f7fe4-9c8e-4a02,5550.0,500.0,6,7,9.998333333333331,Piura,Piura,3,9.6,7.1,-5.1971376,-80.6267237,"Piura, Perú"
Apartamento en alquiler en Ur. Manuel Prado,"Ur. Manuel Prado, Paucarpata, Arequipa, Arequipa ","S/.2,700",5 dormitorios,5 baños,210 m²,2020.0,S/.60,Apartamento,Alquiler,"Hace 2 semanas, 5 días - Publicado por INHOGAR J & B CONSTRUCTORA INMOBILIARIA",https://www.properati.com.pe/detalle/14032-32-9d4c-47ec898eec23-59d19284-8800-42ff,2700.0,210.0,5,5,9.998069498069498,Arequipa,Paucarpata,3,9.68,7.1,-11.9134303,-77.008302,"Pasaje Paucarpata, Collique Zona 5, Comas, Lima, Lima Metropolitana, Lima, 15324, Perú"
Apartamento en alquiler en Ur. Huacrachuco,"Ur. Huacrachuco, Chorrillos, Lima, Lima ",USD400,1 dormitorio,1 baño,40 m²,2022.0,,Apartamento,Alquiler,7 mar. 2023 - Publicado por INMOBILIARIA INTERNACIONAL DEL PERU,https://www.properati.com.pe/detalle/14032-32-3fc3-a457482f39f2-59b0fc53-a20b-48b3,1480.0,40.0,1,1,9.994444444444444,Lima,Chorrillos,5,5.64,7.1,-12.1709478,-77.02126,"Chorrillos, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Rimac,"Rimac, Lima, Lima ","S/.1,500",2 dormitorios,2 baños,65 m²,2022.0,S/.145,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por RE/MAX POWER EXPO",https://www.properati.com.pe/detalle/14032-32-fb76-a9840a852a2a-d1910a47-b5b1-49b1,1500.0,65.0,2,2,9.996534996534995,Lima,Rimac,4,7.439999999999999,7.1,-12.0266773,-77.0340939,"Rímac, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Urb las Gardenias Etapa 1,"Urb las Gardenias Etapa 1, Provincia de Lima, Provincia de Lima ","S/.4,500",7 dormitorios,3 baños,180 m²,2020.0,S/.1,Apartamento,Alquiler,11 nov. 2021 - Publicado por NNK PERU SAC,https://www.properati.com.pe/detalle/14032-32-79bd-b4777c98be0d-2208e5d0-b62d-460d,4500.0,180.0,7,3,9.996246246246246,Provincia de Lima,Urb las Gardenias Etapa 1,3,9.68,7.1,-11.9806539,-77.0878602,"1, Las Gardenias, Urbanización Virgen del Rosario ll Etapa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
Apartamento en alquiler en Urb Residencial Valle Hermoso,"Urb Residencial Valle Hermoso, Provincia de Lima, Provincia de Lima ",USD950,3 dormitorios,4 baños,110 m²,2019.0,,Apartamento,Alquiler,13 may. 2022 - Publicado por MAS CASA INMOBILIARIA,https://www.properati.com.pe/detalle/14032-32-9e37-da7472df6eb9-b1f840db-a3cd-4d52,3515.0,110.0,3,4,9.99520202020202,Provincia de Lima,Urb Residencial Valle Hermoso,3,9.6,7.1,-12.1067572,-76.9635119,"Lima Japanese School, 276, Calle Las Clivias, Parque Primavera, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú"
Apartamento en alquiler en La Victoria,"La Victoria, Lima, Lima ","S/.1,700",1 dormitorio,1 baño,36 m²,2023.0,,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por Avanza Gestion Inmobiliaria E.I.R.L.",https://www.properati.com.pe/detalle/14032-32-c05b-ea14df1cbf88-fa28c150-a74f-3b1c,1700.0,36.0,1,1,9.99290957624291,Lima,La Victoria,5,5.720000000000001,7.1,-12.0641355,-77.0295563,"La Victoria, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Los Pinares,"Ur. Los Pinares, Los Olivos, Lima, Lima ",S/.900,2 dormitorios,1 baño,80 m²,2012.0,S/.1,Apartamento,Alquiler,7 feb. 2023 - Publicado por INMOBILIARIA IMMONEO,https://www.properati.com.pe/detalle/14032-32-f4bb-105f7751e212-5dad729d-b73a-4e03,900.0,80.0,2,1,9.99831081081081,Lima,Los Olivos,5,5.74,7.1,-11.9916722,-77.0709115,"Los Olivos, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Felipe,"Ur. San Felipe, Jesús María, Lima, Lima ","S/.1,500",2 dormitorios,1 baño,60 m²,2006.0,,Apartamento,Alquiler,28 mar. 2023 - Publicado por Arias Propiedades,https://www.properati.com.pe/detalle/14032-32-d88c-557bcf407478-aaf9246f-8048-4e57,1500.0,60.0,2,1,9.996246246246246,Lima,Jesús María,5,5.26,7.1,-12.0751522,-77.043904,"Jesús María, Lima, Lima Metropolitana, Lima, 15072, Perú"
Apartamento en alquiler en Ur. Rosario De Villa,"Ur. Rosario De Villa, Chorrillos, Lima, Lima ","S/.1,800",1 dormitorio,1 baño,59 m²,2023.0,S/.20,Apartamento,Alquiler,16 feb. 2023 - Publicado por INMOBILIARIA INTERNACIONAL DEL PERU,https://www.properati.com.pe/detalle/14032-32-69a8-d1c01a1596ff-66396271-af93-4d3c,1800.0,59.0,1,1,9.99541914796152,Lima,Chorrillos,5,5.720000000000001,7.1,-12.1709478,-77.02126,"Chorrillos, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Prolongacion Benavides,"Ur. Prolongacion Benavides, Santiago de Surco, Lima, Lima ","S/.1,800",2 dormitorios,1 baño,90 m²,2008.0,S/.1,Apartamento,Alquiler,2 mar. 2023 - Publicado por RE/MAX Principal pe,https://www.properati.com.pe/detalle/14032-32-6c7c-7f19d2f767d2-4dabc45b-a3a1-4c76,1800.0,90.0,2,1,9.996996996996996,Lima,Santiago de Surco,5,5.42,7.1,-12.1251049,-76.9821605,"Santiago de Surco, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Surquillo,"Surquillo, Urb Jose Balta, Provincia de Lima, Provincia de Lima ","USD1,207",3 dormitorios,4 baños,132 m²,2015.0,S/.380,Apartamento,Alquiler,14 ago. 2022 - Publicado por IMPERIAL INN MIRAFLORES S.A.C.,https://www.properati.com.pe/detalle/14032-32-ae1c-a909eb3775d7-cff891cd-a943-4dba,4465.900000000001,132.0,3,4,9.994920033670034,Provincia de Lima,Urb Jose Balta,3,9.28,7.1,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Casa en alquiler en Piura,"Piura, Piura, Piura ","USD1,250",3 dormitorios,5 baños,200 m²,2018.0,S/.200,Casa,Alquiler,17 feb. 2023 - Publicado por GP Inmobiliaria pe,https://www.properati.com.pe/detalle/14032-32-8993-ac1e30268e58-9ec3ad03-904f-4d94,4625.0,200.0,3,5,9.99652777777778,Piura,Piura,3,9.52,7.1,-5.1971376,-80.6267237,"Piura, Perú"
Casa en alquiler en Ur. Primavera,"Ur. Primavera, Magdalena del Mar, Lima, Lima ","USD1,200",4 dormitorios,2 baños,80 m²,1963.0,S/.1,Casa,Alquiler,"Hace 2 semanas, 5 días - Publicado por RE/MAX Principal pe",https://www.properati.com.pe/detalle/14032-32-e988-671b51ad0d05-9a46bf51-869a-43ec,4440.0,80.0,4,2,9.991666666666667,Lima,Magdalena del Mar,5,5.4,7.1,-12.0957149,-77.0682243,"Magdalena del Mar, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Arequipa,"Arequipa, Arequipa, Arequipa ","S/.2,000",3 dormitorios,3 baños,126 m²,2023.0,,Apartamento,Alquiler,28 ago. 2021 - Publicado por Deglane Melgar Jorge Luis,https://www.properati.com.pe/detalle/14032-32-e2d3-ed7bb6e6ad6e-e9669510-9f97-4704,2000.0,126.0,3,3,9.997616664283331,Arequipa,Arequipa,3,9.32,7.1,-16.3988667,-71.5369607,"Arequipa, Perú"
Apartamento en alquiler en Ur. Campo De Polo,"Ur. Campo De Polo, Magdalena del Mar, Lima, Lima ",USD750,1 dormitorio,1 baño,45 m²,2021.0,,Apartamento,Alquiler,3 mar. 2023 - Publicado por RE/MAX Dreams pe,https://www.properati.com.pe/detalle/14032-32-cec6-2e0471f70181-6ff1747-a253-46d0,2775.0,45.0,1,1,9.99074074074074,Lima,Magdalena del Mar,5,5.5600000000000005,7.1,-12.0957149,-77.0682243,"Magdalena del Mar, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Sagitario,"Ur. Sagitario, Santiago de Surco, Lima, Lima ","S/.1,550",2 dormitorios,2 baños,92 m²,,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Excellence.,https://www.properati.com.pe/detalle/14032-32-8b3c-75b8c8108766-b5bdf8f4-af90-396c,1550.0,92.0,2,2,9.99747029638334,Lima,Santiago de Surco,5,4.879999999999999,7.0,-12.1251049,-76.9821605,"Santiago de Surco, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Valle Hermoso Oeste,"Valle Hermoso Oeste, Provincia de Lima, Provincia de Lima ","USD2,584",4 dormitorios,4 baños,428 m²,2010.0,,Apartamento,Alquiler,21 set. 2022 - Publicado por Remax Visión Miraflores Lima,https://www.properati.com.pe/detalle/14032-32-a42d-8b6adbb06021-c7b5f21e-9ff8-419f,9560.8,428.0,4,4,9.996645898234684,Provincia de Lima,Valle Hermoso Oeste,3,8.879999999999999,7.0,-12.1170041,-76.9821354,"Valle Hermoso Oeste, Santiago de Surco, Lima, Lima Metropolitana, Lima, 51132, Perú"
Apartamento en alquiler en Up. Tahuantinsuyo Etapa I,"Up. Tahuantinsuyo Etapa I, Independencia, Lima, Lima ","S/.1,050",1 dormitorio,1 baño,80 m²,2016.0,S/.1,Apartamento,Alquiler,"Hace 2 semanas, 4 días - Publicado por IRIS JOYA - PROPIEDADES",https://www.properati.com.pe/detalle/14032-32-77b-790838d9985b-e272103d-a2ad-42b1,1050.0,80.0,1,1,9.99802927927928,Lima,Independencia,5,5.16,7.0,-11.9919461,-77.0503721,"Independencia, Lima, Lima Metropolitana, Lima, Perú"
Oficina en alquiler en San Felipe,"San Felipe, Urb Campo de Polo, Provincia de Lima, Provincia de Lima ","USD8,000",15 dormitorios,10 baños,762 m²,2010.0,,Oficina,Alquiler,17 ago. 2022 - Publicado por Lucy Zaidman Akerman,https://www.properati.com.pe/detalle/14032-32-16c8-ef2f1a2b5510-ca1aed4b-9a64-3d71,29600.0,762.0,15,10,9.9941673957422,Provincia de Lima,Urb Campo de Polo,3,8.879999999999999,7.0,-12.0913782,-77.0484032,"Colegio de Ingenerios del Perú, Consejo Departamental de Lima, 210, Calle Barcelona, San Felipe, San Isidro, Lima, Lima Metropolitana, Lima, 15976, Perú"
Apartamento en alquiler en Ur. Mercurio Ii Etapa,"Ur. Mercurio Ii Etapa, Los Olivos, Lima, Lima ","S/.1,500",3 dormitorios,1 baño,65 m²,,"S/.1,500",Apartamento,Alquiler,17 mar. 2023 - Publicado por RE/MAX Principal pe,https://www.properati.com.pe/detalle/14032-32-8133-9693b9051a53-e60599c6-b8a1-4a22,1500.0,65.0,3,1,9.996534996534995,Lima,Los Olivos,5,4.879999999999999,7.0,-11.9916722,-77.0709115,"Los Olivos, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Urb Jose Balta,"Urb Jose Balta, Provincia de Lima, Provincia de Lima ","USD4,000",3 dormitorios,3 baños,224 m²,2021.0,,Apartamento,Alquiler,7 abr. 2022 - Publicado por Penthouse Peru Bienes Raices,https://www.properati.com.pe/detalle/14032-32-a2a9-775d21f098b2-eb10827d-bfe8-3b40,14800.0,224.0,3,3,9.990079365079366,Provincia de Lima,Urb Jose Balta,3,9.16,7.0,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Las Gardenias,"Ur. Las Gardenias, Santiago de Surco, Lima, Lima ","S/.2,350",2 dormitorios,2 baños,50 m²,,S/.230,Apartamento,Alquiler,"Hace 2 días, 20 horas - Publicado por Fiorella Saldarriaga",https://www.properati.com.pe/detalle/14032-32-dcab-63cb2fb9d93c-4fbec2c0-b78f-120d,2350.0,50.0,2,2,9.992942942942944,Lima,Santiago de Surco,5,4.879999999999999,7.0,-12.1251049,-76.9821605,"Santiago de Surco, Lima, Lima Metropolitana, Lima, Perú"
Casa de playa en alquiler en Paracas,"Paracas, Pisco, Ica ",USD100,4 dormitorios,4 baños,140 m²,2010.0,S/.1,Casa de playa,Alquiler,19 mar. 2023 - Publicado por Inmuebles Sonia Echeandia,https://www.properati.com.pe/detalle/14032-32-9550-d9ffccce3566-40539131-9944-427a,370.0,140.0,4,4,9.999603174603177,Pisco,Paracas,3,8.879999999999999,7.0,-13.8350425,-76.2496219,"Paracas, Pisco, Ica, 11550, Perú"
Apartamento en alquiler en San Miguel,"San Miguel, Lima, Lima ","S/.1,200",1 dormitorio,1 baño,38 m²,,,Apartamento,Alquiler,9 mar. 2023 - Publicado por Infinito Novantanove E.I.R.L,https://www.properati.com.pe/detalle/14032-32-4721-eea91aa4db2a-4b0d048-8152-4313,1200.0,38.0,1,1,9.995258416311048,Lima,San Miguel,6,3.08,7.0,-12.0727512,-77.095353,"San Miguel, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Aurora Este,"Ur. Aurora Este, Surquillo, Lima, Lima ","S/.2,300",2 dormitorios,1 baño,75 m²,1979.0,S/.1,Apartamento,Alquiler,24 feb. 2023 - Publicado por TU HOGAR Y BIENESTAR,https://www.properati.com.pe/detalle/14032-32-6414-a24b7af24ab-d978f100-99d6-4119,2300.0,75.0,2,1,9.995395395395397,Lima,Surquillo,6,3.1,7.0,-12.1142159,-77.010462,"Surquillo, Lima, Lima Metropolitana, Lima, 15047, Perú"
Casa en alquiler en Yanahuara,"Yanahuara, Arequipa, Arequipa ","USD1,700",4 dormitorios,3 baños,220 m²,2010.0,,Casa,Alquiler,22 mar. 2023 - Publicado por Sandra Carbajal,https://www.properati.com.pe/detalle/14032-32-c8e3-efec18b32a5a-784be0f0-b171-120d,6290.0,220.0,4,3,9.99570707070707,Arequipa,Yanahuara,3,8.879999999999999,7.0,-16.3881818,-71.5420539,"Yanahuara, Arequipa, 04100, Perú"
Apartamento en alquiler en Ur. Cahuache,"Ur. Cahuache, San Luis, Lima, Lima ","S/.2,500",3 dormitorios,1 baño,120 m²,,,Apartamento,Alquiler,"Hace 3 semanas, 18 horas - Publicado por REMAX AHORA",https://www.properati.com.pe/detalle/14032-32-a1b5-12c4a40e664e-3218e785-9bee-4200,2500.0,120.0,3,1,9.996871871871871,Lima,San Luis,5,4.879999999999999,7.0,-12.0736464,-76.9941006,"San Luis, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Valle Hermoso Oeste,"Valle Hermoso Oeste, Provincia de Lima, Provincia de Lima ","USD2,550",5 dormitorios,7 baños,393 m²,2010.0,S/.780,Apartamento,Alquiler,8 abr. 2022 - Publicado por Roxana Elvira Lazarte Alatrista,https://www.properati.com.pe/detalle/14032-32-a9dd-9558745f9757-4c2100b6-a0ee-4032,9435.0,393.0,5,7,9.996395250212045,Provincia de Lima,Valle Hermoso Oeste,3,8.879999999999999,7.0,-12.1170041,-76.9821354,"Valle Hermoso Oeste, Santiago de Surco, Lima, Lima Metropolitana, Lima, 51132, Perú"
Apartamento en alquiler en Chacarilla-Santa Cruz,"Chacarilla-Santa Cruz, Urb Santa Isabel, Provincia de Lima, Provincia de Lima ","USD7,500",4 dormitorios,4 baños,880 m²,2014.0,"S/.3,200",Apartamento,Alquiler,27 mar. 2022 - Publicado por 2g Agentes Inmobiliarios,https://www.properati.com.pe/detalle/14032-32-ef0a-8457bf39b305-8da1dbb0-8d8d-375b,27750.0,880.0,4,4,9.995265151515152,Provincia de Lima,Urb Santa Isabel,3,9.2,7.0,-12.106934,-77.039943,"BCP, Avenida Miguel Dasso, Santa Isabel, San Isidro, Lima, Lima Metropolitana, Lima, 15073, Perú"
Apartamento en alquiler en Sd. S/N,"Sd. S/N, Puente Piedra, Lima, Lima ",S/.800,3 dormitorios,1 baño,54 m²,,S/.100,Apartamento,Alquiler,"Hace 1 semana, 5 días - Publicado por Sheriel Herrera",https://www.properati.com.pe/detalle/14032-32-d784-16ff3d6e0202-f98c46d1-a952-470c,800.0,54.0,3,1,9.99777555333111,Lima,Puente Piedra,5,4.879999999999999,7.0,-11.8667978,-77.0778382,"Puente Piedra, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Beatriz,"Ur. Santa Beatriz, Lima, Lima, Lima ",USD650,2 dormitorios,2 baños,67 m²,,,Apartamento,Alquiler,24 feb. 2023 - Publicado por Remax Concept,https://www.properati.com.pe/detalle/14032-32-49a0-30bd2c863788-b3875756-a152-4c8d,2405.0,67.0,2,2,9.994610281923714,Lima,Lima,5,4.879999999999999,7.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en Yanahuara,"Yanahuara, Arequipa, Arequipa ","S/.2,100",4 dormitorios,2 baños,110 m²,2016.0,S/.100,Apartamento,Alquiler,"Hace 2 semanas, 3 días - Publicado por INHOGAR J & B CONSTRUCTORA INMOBILIARIA",https://www.properati.com.pe/detalle/14032-32-6a79-ec94133f3a2d-f1c4b8d0-9cdf-4f2e,2100.0,110.0,4,2,9.997133497133497,Arequipa,Yanahuara,3,8.76,7.0,-16.3881818,-71.5420539,"Yanahuara, Arequipa, 04100, Perú"
Apartamento en alquiler en Retamas,"Retamas, Yanahuara, Arequipa, Arequipa ","S/.1,800",4 dormitorios,4 baños,135 m²,2012.0,S/.300,Apartamento,Alquiler,28 ago. 2021 - Publicado por Deglane Melgar Jorge Luis,https://www.properati.com.pe/detalle/14032-32-17e8-8aaa2c993e5d-ca2e8ff8-81fb-49d2,1800.0,135.0,4,4,9.997997997998,Arequipa,Yanahuara,3,9.04,7.0,-12.1818178,-76.9363719,"Calle Yanahuara, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15818, Perú"
Apartamento en alquiler en Pj. Mirones Bajo,"Pj. Mirones Bajo, Lima, Lima, Lima ","S/.2,200",2 dormitorios,2 baños,150 m²,1993.0,,Apartamento,Alquiler,9 mar. 2023 - Publicado por Jeanette Díaz,https://www.properati.com.pe/detalle/14032-32-3337-7d86ec72983b-4d504795-9829-4d42,2200.0,150.0,2,2,9.997797797797798,Lima,Lima,5,5.119999999999999,7.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Casa en alquiler en Santa Cruz de Flores,"Santa Cruz de Flores, Cañete, Lima ","S/.3,000",4 dormitorios,5 baños,"1,400 m²",2020.0,S/.400,Casa,Alquiler,"Hace 6 días, 17 horas - Publicado por CARLA EMPERATRIZ NEIRA SILVA",https://www.properati.com.pe/detalle/14032-32-d998-c7bcf6ab6cda-ea662900-b0f7-120d,3000.0,1.0,4,5,9.54954954954955,Cañete,Santa Cruz de Flores,3,9.68,7.0,-12.619522,-76.6415226,"Santa Cruz de Flores, Cañete, Lima, Perú"
Apartamento en alquiler en Ur. Los Recaudadores,"Ur. Los Recaudadores, Ate, Lima, Lima ","S/.1,680",2 dormitorios,2 baños,80 m²,,,Apartamento,Alquiler,2 mar. 2023 - Publicado por REMAX AHORA,https://www.properati.com.pe/detalle/14032-32-14f5-3be8dde1af74-4894436e-b031-46c2,1680.0,80.0,2,2,9.996846846846848,Lima,Ate,5,4.879999999999999,7.0,-12.0387281,-76.896873,"Ate, Lima, Lima Metropolitana, Lima, Perú"
Casa en alquiler en Retamas,"Retamas, Yanahuara, Arequipa, Arequipa ","S/.5,000",4 dormitorios,4 baños,330 m²,2010.0,S/.170,Casa,Alquiler,20 mar. 2023 - Publicado por Sandra Carbajal,https://www.properati.com.pe/detalle/14032-32-c754-87aa140c53d3-1b0a9ac0-9db6-120d,5000.0,330.0,4,4,9.997724997724998,Arequipa,Yanahuara,3,8.879999999999999,7.0,-12.1818178,-76.9363719,"Calle Yanahuara, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15818, Perú"
Casa en alquiler en Lurin,"Lurin, Lima, Lima ","S/.1,200",3 dormitorios,1 baño,150 m²,,,Casa,Alquiler,28 feb. 2023 - Publicado por REMAX AHORA,https://www.properati.com.pe/detalle/14032-32-c9dd-ed5ac183e59d-9ab7d56e-8150-4747,1200.0,150.0,3,1,9.9987987987988,Lima,Lurin,5,4.879999999999999,7.0,-12.2733688,-76.8688896,"Lurín, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en As. Santa Cruz De Nuevo Vitarte,"As. Santa Cruz De Nuevo Vitarte, Ate, Lima, Lima ","S/.1,800",3 dormitorios,1 baño,180 m²,,,Apartamento,Alquiler,25 ago. 2022 - Publicado por C&A Asesores y Consultores Inmobiliarios SAC,https://www.properati.com.pe/detalle/14032-32-aff3-97216e9a127d-860b68af-b783-4144,1800.0,180.0,3,1,9.9984984984985,Lima,Ate,5,4.879999999999999,7.0,-12.0387281,-76.896873,"Ate, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. La Alameda,"Ur. La Alameda, Santiago de Surco, Lima, Lima ",USD620,2 dormitorios,2 baños,95 m²,1990.0,S/.130,Apartamento,Alquiler,27 ene. 2023 - Publicado por RENZO ACUÑA BENDEZÚ,https://www.properati.com.pe/detalle/14032-32-17dd-b7e951405128-121e9293-a7bf-4c77,2294.0,95.0,2,2,9.996374269005848,Lima,Santiago de Surco,5,4.879999999999999,7.0,-12.1251049,-76.9821605,"Santiago de Surco, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Urb Señorial,"Urb Señorial, Arequipa, Arequipa ","S/.1,750",3 dormitorios,3 baños,105 m²,2020.0,,Apartamento,Alquiler,28 ago. 2021 - Publicado por Deglane Melgar Jorge Luis,https://www.properati.com.pe/detalle/14032-32-b2c0-9b6984ee2e40-36e9b35d-b153-489e,1750.0,105.0,3,3,9.997497497497497,Arequipa,Urb Señorial,3,9.079999999999998,7.0,-16.3864962,-71.547223,"Urbanización Señorial, Cayma, Arequipa, Perú"
Apartamento en alquiler en Orrantia del Mar,"Orrantia del Mar, Urb Campo de Polo, Provincia de Lima, Provincia de Lima ","USD5,000",4 dormitorios,4 baños,532 m²,2013.0,"S/.1,470",Apartamento,Alquiler,4 abr. 2022 - Publicado por 2g Agentes Inmobiliarios,https://www.properati.com.pe/detalle/14032-32-33d9-3f71c63b0549-4eb9a452-9e39-3521,18500.0,532.0,4,4,9.994778613199664,Provincia de Lima,Urb Campo de Polo,3,9.12,7.0,-12.0972487,-77.0588336,"Scotiabank Orrantia, Calle Bernardo Monteagudo, Orrantia del Mar, San Isidro, Magdalena del Mar, Lima, Lima Metropolitana, Lima, 15076, Perú"
Habitación en alquiler en Ah. Los Jazmines Del Naranjal Sector Ii,"Ah. Los Jazmines Del Naranjal Sector Ii, San Martín de Porres, Lima, Lima ",S/.350,1 dormitorio,1 baño,14 m²,2017.0,,Habitación,Alquiler,11 mar. 2023 - Publicado por Jara Consorcio Inmobiliario,https://www.properati.com.pe/detalle/14032-32-fb43-d684356c7e87-29eed143-9924-49bd,350.0,14.0,1,1,9.996246246246246,Lima,San Martín de Porres,5,5.24,7.0,-11.9814786,-77.0963114,"San Martín de Porres, Lima, Lima Metropolitana, Lima, Perú"
Casa en alquiler en As. Miguel Grau,"As. Miguel Grau, San Bartolo, Lima, Lima ",USD450,3 dormitorios,1 baño,120 m²,,,Casa,Alquiler,6 mar. 2023 - Publicado por Alfredo Maccera,https://www.properati.com.pe/detalle/14032-32-bc71-c73c661fb498-c94357a0-8d71-120d,1665.0,120.0,3,1,9.997916666666669,Lima,San Bartolo,5,4.879999999999999,7.0,-12.3889489,-76.7739434,"Almirante Miguel Grau, San Bartolo, Lima, Lima Metropolitana, Lima, 15856, Perú"
Apartamento en alquiler en San Miguel de Miraflores,"San Miguel de Miraflores, Urb Cercado de Miraflores, Provincia de Lima, Provincia de Lima ","USD1,700",3 dormitorios,4 baños,240 m²,2012.0,S/.700,Apartamento,Alquiler,2 jul. 2022 - Publicado por Luis Cano-Alva Vidal,https://www.properati.com.pe/detalle/14032-32-a27b-41823ed29199-8f1a2553-97c8-4c99,6290.0,240.0,3,4,9.996064814814815,Provincia de Lima,Urb Cercado de Miraflores,3,9.04,7.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en Nuevo Chimbote,"Nuevo Chimbote, Santa, Ancash ",S/.900,3 dormitorios,3 baños,108 m²,2019.0,S/.10,Apartamento,Alquiler,11 feb. 2023 - Publicado por Roalse Inmobiliaria ,https://www.properati.com.pe/detalle/14032-32-4080-6ce80251b515-44cff071-a5e6-40fc,900.0,108.0,3,3,9.99874874874875,Santa,Nuevo Chimbote,3,9.0,7.0,-9.1183822,-78.4587932,"Nuevo Chimbote, Santa, Ancash, Perú"
